time[s],ar[rad],br[rad],gr[rad],ax[m/s^2],ay[m/s^2],az[m/s^2],awx[m/s^2],awy[m/s^2],awz[m/s^2]
13.284,1.3925,0.05892,-0.01948,-0.2082,-0.0929,-1.50489,-0.02787,-0.1767,-1.51151
13.335,1.40352,0.08092,-0.00605,-0.68042,-0.04374,-3.66468,-0.35901,-0.60694,-3.66026
13.385,1.41769,0.10161,-0.01119,0.10372,0.97102,-2.98405,-1.23282,0.32899,-2.86882
13.435,1.41316,0.11725,-0.03235,-0.99648,0.49897,-1.81061,-0.84935,-0.81415,-1.77088
13.485,1.40566,0.11125,-0.05489,-0.14328,0.37207,1.13069,-0.27568,-0.16199,1.1555
13.535,1.3831,0.08899,-0.05072,-0.25894,-0.44939,2.7212,0.60189,-0.51798,2.65393
13.585,1.37217,0.07182,-0.06222,0.35782,-1.04071,3.15368,1.27238,-0.09184,3.08698
13.636,1.37101,0.05893,-0.05104,-0.43872,-1.27978,2.80241,1.29707,-0.85557,2.69618
13.686,1.39409,0.06664,-0.04527,1.00296,-0.68747,0.66775,0.89279,0.82765,0.6651
13.736,1.40192,0.06055,-0.05097,1.53383,-0.03934,-0.03276,0.29915,1.50463,0.04296
13.786,1.40035,0.04741,-0.02244,0.46002,-0.19313,-1.86013,0.18884,0.47651,-1.85641
13.836,1.40894,0.05166,-0.00792,0.63486,0.47237,-3.12301,-0.51819,0.75292,-3.08933
13.886,1.41161,0.07463,-0.01758,1.04685,0.67269,-3.33295,-0.7311,1.23682,-3.25464
13.937,1.39662,0.08267,-0.01976,0.24535,0.6338,-2.08407,-0.74149,0.42135,-2.01938
13.987,1.38074,0.08134,-0.02017,0.17639,0.45641,0.97578,-0.33899,0.22476,1.01299
14.037,1.36631,0.09201,-0.00465,0.43197,-0.02534,0.96874,0.19884,0.39532,0.9643
14.087,1.36481,0.09142,0.02214,-0.3568,-0.31858,0.73721,0.30749,-0.412,0.71274
14.137,1.37511,0.08886,0.02314,0.03145,0.08278,0.51536,-0.02767,0.04969,0.51981
14.187,1.36988,0.07755,-0.01069,-0.97227,-1.18589,1.96679,1.10883,-1.23946,1.85853
14.238,1.37928,0.05772,-0.02769,0.19088,-0.67253,0.19426,0.70573,0.05205,0.16034
14.288,1.37801,0.03876,-0.04925,0.25055,-0.01178,1.77749,0.11073,0.14421,1.78587
14.338,1.3772,0.0531,-0.04358,0.31589,0.32724,-1.53506,-0.32625,0.4537,-1.50033
14.388,1.3631,0.07416,-0.0424,-0.37696,0.88473,-2.796,-1.12024,-0.02771,-2.7362
14.438,1.34127,0.08325,-0.04362,-0.76131,0.83298,-2.55595,-1.16546,-0.39432,-2.50849
14.488,1.32153,0.08958,-0.05029,-1.77297,0.44389,-0.93848,-0.94262,-1.53856,-0.98261
14.539,1.31247,0.09433,-0.05871,-0.89606,0.83217,0.9542,-0.96185,-0.72898,0.97436
14.589,1.29347,0.08507,-0.0482,-1.2699,0.28024,1.69432,-0.50489,-1.25997,1.64907
14.639,1.28833,0.06943,-0.04345,-0.91095,-0.36128,2.98341,0.25229,-1.15579,2.90888
14.689,1.2955,0.05468,-0.02366,-0.05491,-0.08543,1.40484,0.13194,-0.12884,1.39638
14.739,1.30789,0.05124,-0.02448,-0.11916,-0.77311,1.51847,0.77988,-0.37175,1.47351
14.789,1.32841,0.0555,-0.03109,1.22611,-0.90301,-0.40529,1.15267,0.99041,-0.4165
14.84,1.34322,0.05211,-0.0231,1.07312,-0.48939,-0.03151,0.71801,0.93569,-0.0322
14.89,1.36653,0.08082,-0.00569,0.60278,-0.09121,-3.20105,-0.03778,0.64199,-3.1945
14.94,1.38917,0.09946,0.00032,1.2762,0.83131,-3.65895,-0.94066,1.46912,-3.55873
14.99,1.38781,0.09732,0.00593,0.53046,0.42227,-1.66947,-0.47834,0.61791,-1.62364
15.04,1.38761,0.09597,0.01087,-0.00537,0.40166,-0.25193,-0.41833,0.06925,-0.21221
15.09,1.38933,0.10289,0.01219,0.20148,0.30588,0.29006,-0.23322,0.25122,0.31748
15.14,1.39915,0.09252,0.02999,-0.85032,0.19924,1.16203,-0.22665,-0.78797,1.20033
15.191,1.42853,0.09091,0.03808,-1.07494,0.85657,1.78337,-0.82326,-0.89862,1.89323
15.241,1.45142,0.08483,0.01966,-0.22341,0.03626,1.46006,0.06412,-0.20374,1.46197
15.291,1.45864,0.05513,0.0121,-1.34978,-0.78283,2.55542,0.76995,-1.41382,2.52451
15.341,1.4811,0.05651,0.00676,0.20803,-0.88518,0.02366,0.90011,0.12806,-0.02778
15.391,1.50588,0.07007,0.01066,0.19194,-0.27102,-2.19047,0.12756,0.16065,-2.20598
15.441,1.53806,0.09055,0.01015,0.57903,0.20853,-4.13391,-0.56413,0.5558,-4.10375
15.492,1.54912,0.10253,-0.02764,0.40882,0.42925,-2.47021,-0.66807,0.49153,-2.40113
15.542,1.54674,0.11062,-0.07508,-0.31377,0.54917,-0.80324,-0.64273,-0.23724,-0.75885
15.592,1.52639,0.09783,-0.08019,-0.05789,-0.13487,1.29167,0.25212,-0.17254,1.26357
15.642,1.49588,0.06904,-0.06325,0.12727,-0.31645,1.91654,0.44738,-0.02769,1.89434
15.692,1.47001,0.04069,-0.05479,0.19646,-0.44581,3.33236,0.57967,-0.04488,3.31722
15.742,1.45754,0.02836,-0.04408,-0.25079,-0.38586,1.78084,0.39587,-0.37617,1.7564
15.793,1.45523,0.02554,-0.0488,1.18481,-0.57824,0.65158,0.72496,1.07518,0.69361
15.843,1.43776,0.02523,-0.07171,0.38878,-1.10658,0.57,1.15739,0.19515,0.56829
15.893,1.43557,0.03177,-0.07132,0.67749,-0.44216,-0.79344,0.51323,0.66922,-0.75682
15.943,1.44557,0.06022,-0.05628,0.73749,0.38591,-3.3843,-0.46573,0.99262,-3.30819
15.993,1.44543,0.09268,-0.05749,0.58216,0.73689,-4.46577,-1.02953,0.97418,-4.33775
16.043,1.42573,0.09123,-0.05626,0.36245,0.56917,-2.08224,-0.67718,0.58297,-1.99815
16.093,1.39816,0.08235,-0.04875,-0.21228,0.19456,1.09724,-0.14866,-0.24358,1.09792
16.144,1.38198,0.08822,-0.03039,0.43629,-0.08575,0.42811,0.20149,0.39223,0.4319
16.194,1.37007,0.07234,0.0061,0.08853,-0.20141,1.32663,0.31004,0.03552,1.30804
16.245,1.37928,0.05288,0.0342,-0.33387,0.8814,1.56085,-0.8359,-0.12345,1.61574
16.296,1.38139,0.04805,-0.00006,-0.11593,-0.59807,1.70716,0.64539,-0.24186,1.67646
16.346,1.38937,0.02697,-0.01269,0.53846,-0.68738,0.49607,0.7852,0.39695,0.48414
16.396,1.38958,0.02083,-0.04656,0.83352,-0.27865,2.38212,0.45365,0.65063,2.412
16.447,1.40269,0.05448,-0.03861,0.54771,-0.23607,-2.02909,0.22936,0.59564,-2.01631
16.497,1.4134,0.09046,-0.03367,1.62055,1.01644,-3.61645,-1.04442,1.92893,-3.45347
16.547,1.38831,0.11194,-0.05231,0.54973,0.10073,-2.62116,-0.25833,0.74529,-2.56138
16.597,1.35243,0.11692,-0.0568,0.62155,0.00915,-0.29907,0.09925,0.63101,-0.26043
16.647,1.28707,0.10761,-0.04482,1.0308,-0.80625,1.69473,1.21589,0.63901,1.64255
16.698,1.23461,0.09737,-0.03382,1.39489,-1.89783,2.05732,2.41308,0.55982,1.90885
16.748,1.18019,0.08605,-0.00135,0.81851,-0.28889,1.17115,0.67035,0.60745,1.14308
16.798,1.13728,0.07267,0.00624,1.57182,-0.47017,1.623,1.19634,1.18941,1.57476
16.849,1.08151,0.06796,-0.00738,1.96716,-0.89449,1.31503,1.78737,1.26587,1.2657
16.9,1.02649,0.06044,0.00271,0.95623,-1.23834,-0.13334,1.54539,0.18191,-0.21048
16.951,0.97685,0.06611,0.01802,1.76439,0.0438,-1.30323,0.86482,1.51633,-1.32899
17.002,0.9295,0.10559,0.02595,1.36465,-0.19755,-3.90196,0.58055,1.14269,-3.93495
17.053,0.874,0.12486,0.02316,1.07936,0.40378,-2.80516,0.07333,1.26096,-2.7571
17.104,0.80705,0.11798,0.03468,1.23119,0.1282,-0.48142,0.70299,1.00733,-0.50509
17.155,0.74163,0.11197,0.0375,0.46159,-0.61047,1.37041,0.88984,-0.21244,1.27546
17.206,0.69777,0.10796,0.05499,0.24977,0.06086,1.51643,0.31997,0.13628,1.49823
17.257,0.67947,0.10742,0.06048,0.64765,0.60953,1.34358,0.27297,0.82008,1.35983
17.308,0.6502,0.09586,0.05095,0.9076,-0.82936,1.32602,1.34903,-0.16488,1.19283
17.359,0.61084,0.07321,0.04153,-0.71458,-1.10011,0.8625,0.11116,-1.34113,0.80856
17.409,0.58675,0.05644,0.03851,1.09432,0.23869,0.34011,0.79887,0.79714,0.31071
17.46,0.55828,0.06229,0.05198,0.33423,0.36918,-1.75219,-0.04758,0.53441,-1.74078
17.511,0.52498,0.10228,0.05483,1.2628,0.6796,-3.27146,0.42641,1.42183,-3.24893
17.562,0.48219,0.13391,0.02256,-0.10745,-0.03844,-1.51519,-0.20142,0.07949,-1.50397
17.613,0.43712,0.15023,-0.00142,0.38741,0.25989,0.66546,0.28354,0.30611,0.69741
17.664,0.39038,0.15679,0.00265,-0.01656,-0.04363,1.23842,0.07771,-0.22375,1.21646
17.715,0.35127,0.15902,-0.01144,0.18772,0.09661,1.30874,0.20078,-0.04589,1.30956
17.766,0.32265,0.14374,-0.02249,0.62211,0.25606,1.37057,0.54315,0.23973,1.40662
17.817,0.29488,0.12094,-0.02711,0.14852,-0.13712,2.71092,0.20646,-0.42173,2.67759
17.868,0.2753,0.12527,-0.04539,1.59792,-0.53614,1.47954,1.66882,-0.28266,1.47139
17.918,0.26262,0.12818,-0.04065,1.61318,-0.91375,-1.47553,1.80301,-0.26725,-1.514
17.969,0.23855,0.10473,-0.02134,1.33919,-0.1839,-1.8229,1.33766,0.33006,-1.80331
18.02,0.22673,0.12728,-0.01928,1.15387,0.20381,-4.53908,1.03507,1.03457,-4.45359
18.071,0.20403,0.14066,-0.03983,1.07937,0.08632,-3.09843,1.07292,0.74637,-3.01074
18.122,0.17168,0.12564,-0.03583,0.52939,0.461,-0.32572,0.44808,0.58086,-0.24636
18.173,0.14566,0.11729,-0.03145,0.52442,0.76428,1.36791,0.3894,0.66061,1.46366
18.224,0.12185,0.11992,-0.02539,-0.0034,0.70471,0.65312,-0.09538,0.61451,0.73244
18.275,0.10843,0.09626,0.00578,-0.44444,1.3378,2.03679,-0.55302,1.08211,2.15846
18.327,0.09702,0.09339,-0.0099,0.98446,0.30178,2.00481,0.94911,0.20552,2.03382
18.377,0.05271,0.08106,-0.01505,-0.33105,-0.9081,1.89316,-0.30327,-1.07546,1.80823
18.428,0.01149,0.05782,-0.00194,-0.24469,-1.09729,0.21258,-0.23236,-1.11046,0.14834
18.479,0.00858,0.06329,0.02164,-0.06595,-0.09812,-1.36701,-0.09542,-0.01239,-1.36874
18.53,0.02062,0.0934,0.03427,0.57577,0.70295,-4.1942,0.4091,1.10134,-4.12754
18.58,0.01984,0.11338,0.00984,0.6054,0.95728,-3.20225,0.54768,1.32521,-3.07915
18.631,0.00411,0.11409,-0.01139,-0.23796,0.74191,-1.10772,-0.22889,0.86256,-1.01868
18.681,6.25992,0.10578,-0.04585,-0.11071,0.24193,1.97892,-0.20049,0.03708,1.98629
18.732,6.22946,0.08754,-0.05249,-0.44913,-0.5241,3.06934,-0.65099,-0.75413,2.98409
18.783,6.20951,0.06882,-0.04719,0.57684,-0.1271,2.9893,0.40942,-0.36512,2.99731
18.834,6.19098,0.0495,-0.04596,-0.42338,-1.08098,3.35868,-0.6894,-1.18628,3.2781
18.885,6.20379,0.06113,-0.04127,1.07737,-0.69863,1.57555,0.9451,-0.87392,1.57296
18.936,6.21122,0.0611,-0.02405,2.43786,-0.22656,-1.99374,2.47091,-0.28641,-1.94475
18.986,6.2005,0.0581,-0.00932,0.16334,-0.28033,-1.98847,0.16765,-0.17895,-1.99979
19.036,6.20756,0.08665,-0.00873,0.93326,0.4873,-4.232,1.03171,0.77526,-4.16567
19.086,6.19468,0.09947,-0.00934,0.60272,0.68505,-3.52056,0.72419,0.97048,-3.42937
19.137,6.16802,0.0927,-0.0116,-0.42658,0.56903,-0.37742,-0.35021,0.64651,-0.32803
19.187,6.14708,0.08949,-0.00382,-0.39496,0.42603,0.70011,-0.34485,0.41249,0.73388
19.237,6.13586,0.0745,0.01631,-1.11496,0.40301,1.50228,-1.03611,0.44567,1.54605
19.287,6.15319,0.06376,0.03509,-1.36998,0.91645,2.83689,-1.16414,0.88929,2.93574
19.337,6.17884,0.09148,0.01917,-0.39373,0.95304,2.14835,-0.27223,0.78476,2.23355
19.387,6.18022,0.08788,-0.01896,-1.92507,-1.14485,2.22236,-2.09338,-1.12303,2.07655
19.438,6.20866,0.06405,-0.00183,0.00458,-0.50188,1.18042,-0.0405,-0.575,1.14588
19.488,6.23676,0.09434,-0.00081,0.07557,0.21375,-3.03668,0.10111,0.49469,-3.00298
19.538,6.26852,0.12475,0.00389,-0.16626,0.13793,-5.18498,-0.17494,0.78456,-5.12685
19.588,0.01158,0.13841,-0.01533,0.42989,1.04273,-3.56103,0.46677,1.52859,-3.37617
19.638,0.01066,0.13695,-0.05319,-1.24774,0.10384,-0.46202,-1.22321,0.16187,-0.50858
19.688,0.01182,0.12058,-0.07239,0.32419,0.15827,2.22949,0.16342,-0.11125,2.24982
19.739,6.27813,0.10769,-0.07809,0.19815,-0.68324,2.8014,-0.02595,-0.98101,2.71861
19.789,6.26507,0.08993,-0.06757,0.57988,-0.36205,2.43816,0.40333,-0.58996,2.42924
19.839,6.2478,0.07079,-0.0448,-0.19345,-0.75486,1.20858,-0.27687,-0.82848,1.14231
19.889,6.23599,0.05215,-0.05213,0.99836,-1.14057,1.70856,0.84891,-1.27214,1.69642
19.939,6.21966,0.03299,-0.05017,1.15164,-0.75694,-0.16175,1.10816,-0.82512,-0.1287
19.989,6.21735,0.00828,-0.01852,0.56687,0.58563,-1.19,0.62671,0.55534,-1.17441
20.04,6.23116,0.03049,-0.00695,1.16104,1.14831,-3.22528,1.2466,1.18264,-3.18064
20.09,6.23621,0.06177,-0.00954,1.34184,1.53713,-3.42925,1.45492,1.67862,-3.31489
20.14,6.21769,0.07242,-0.01222,0.06603,1.07602,-0.44746,0.1437,1.09846,-0.36759
20.19,6.19499,0.08662,-0.00747,0.36624,0.07592,0.2392,0.36785,0.02239,0.24759
20.24,6.17022,0.08215,-0.00658,-0.63372,-0.08901,0.82981,-0.65273,-0.08341,0.81553
20.29,6.16435,0.05118,0.0194,-1.96344,-0.38152,2.54835,-1.96099,-0.28283,2.56306
20.341,6.19652,0.06038,0.00634,-0.42081,0.44893,2.6062,-0.37759,0.32458,2.63115
20.391,6.2107,0.07432,-0.02335,-0.83812,-0.39113,1.21516,-0.89867,-0.41481,1.16292
20.441,6.22472,0.06114,-0.01645,-0.83437,-0.43582,1.10168,-0.88023,-0.45081,1.05914
20.491,6.24276,0.08805,-0.0126,0.21268,-0.44085,-2.50956,0.23525,-0.2284,-2.53574
20.541,6.25701,0.11072,0.00243,-0.8165,-0.40972,-4.0792,-0.82501,0.0649,-4.09751
20.592,6.28235,0.12985,-0.00788,-0.00451,0.53288,-3.7522,0.0259,1.01421,-3.65154
20.643,0.00736,0.13888,-0.04214,-0.30817,0.45604,-1.09825,-0.26607,0.60341,-1.03643
20.694,0.00177,0.13215,-0.06767,0.07751,0.06266,1.87452,-0.04909,-0.18509,1.86738
20.745,6.27424,0.12381,-0.06844,0.25895,-0.22042,3.05349,0.04419,-0.59753,3.01337
20.796,6.24618,0.11058,-0.06148,0.64611,-0.13302,2.66614,0.46482,-0.44775,2.66963
20.847,6.23673,0.1095,-0.04403,-0.12802,-0.17401,0.59476,-0.16493,-0.22988,0.566
20.897,6.2258,0.10397,-0.05317,1.78308,-0.92269,0.50293,1.69477,-1.07864,0.498
20.948,6.20579,0.07487,-0.04556,0.14508,-1.05127,0.11813,0.05735,-1.06527,0.04563
20.999,6.21285,0.06922,-0.02979,1.06973,0.60132,-1.76529,1.16964,0.63909,-1.68691
21.05,6.21405,0.1076,-0.03183,0.83135,0.69343,-4.21649,1.04148,1.06977,-4.08921
21.101,6.19715,0.12942,-0.0305,0.00478,0.92416,-4.34169,0.26356,1.45923,-4.18396
21.152,6.16791,0.11765,-0.03875,0.31616,1.45586,-0.0051,0.48022,1.39901,0.17799
21.203,6.12376,0.09832,-0.02953,0.1774,-0.14565,3.17067,0.01017,-0.46408,3.14489
21.254,6.09843,0.10683,-0.0033,-1.27369,0.10428,1.35527,-1.26382,0.19511,1.35448
21.304,6.10223,0.11261,0.03057,-2.0462,0.7926,1.23563,-1.8592,0.99257,1.37845
21.355,6.12227,0.13475,0.01579,-0.88501,0.2309,0.19365,-0.83826,0.33961,0.23674
21.406,6.12003,0.11904,-0.02172,-1.35577,-1.0934,2.89057,-1.63092,-1.17607,2.71035
21.457,6.13309,0.10322,-0.00644,-0.41923,-1.19737,0.26144,-0.59825,-1.14103,0.13399
21.508,6.14779,0.11711,-0.00001,-0.05985,-0.17391,-2.42909,-0.04427,0.11815,-2.43277
21.559,6.16729,0.13718,0.00973,-0.78367,-0.29573,-4.19497,-0.7866,0.37312,-4.18825
21.61,6.19446,0.15236,-0.00559,0.3581,0.73154,-2.62641,0.47066,1.08392,-2.48295
21.661,6.20142,0.15988,-0.02201,-0.6102,0.65972,-1.24895,-0.51102,0.89696,-1.14096
21.712,6.1861,0.14561,-0.0432,0.27442,-0.1122,2.22331,0.13515,-0.45024,2.19318
21.762,6.16642,0.1252,-0.03086,0.05564,-0.13249,1.76122,-0.03968,-0.34924,1.73176
21.812,6.14783,0.09661,-0.02069,0.28965,-0.20604,2.44876,0.17713,-0.47002,2.4229
21.862,6.1361,0.074,-0.01458,-0.04318,-1.36568,1.97901,-0.29228,-1.48136,1.87178
21.912,6.14324,0.06914,-0.03736,1.33741,-1.27587,2.06847,1.04895,-1.58084,2.02379
21.962,6.15159,0.06519,-0.03209,1.18541,-0.70045,-0.30184,1.0947,-0.83263,-0.30872
22.013,6.16515,0.08201,-0.02462,0.32205,-0.02658,-2.39644,0.39821,0.12308,-2.38194
22.063,6.18272,0.12112,-0.02523,0.79949,0.70921,-3.97305,1.01342,1.08531,-3.83698
22.113,6.18201,0.14315,-0.022,0.2815,0.6419,-3.83551,0.48326,1.1385,-3.69766
22.163,6.16972,0.14183,-0.02099,-0.04719,1.21131,-0.23338,0.0975,1.22914,-0.06074
22.213,6.15595,0.14826,-0.00973,-0.09451,0.84487,0.76854,-0.00952,0.72931,0.88397
22.263,6.14785,0.14999,0.00864,-0.46946,0.92474,0.40989,-0.34662,0.90757,0.54747
22.314,6.15259,0.13084,0.03084,-1.51663,1.13854,2.12382,-1.32793,1.02743,2.29957
22.364,6.17474,0.13501,0.01718,0.30476,0.35713,0.67187,0.34299,0.22838,0.70854
22.414,6.16672,0.11304,-0.02421,-0.81644,-0.94473,3.13391,-1.03589,-1.17748,2.9868
22.464,6.1751,0.09338,-0.00914,-1.08255,-0.75269,0.9866,-1.17582,-0.71783,0.90222
22.514,6.20147,0.11362,-0.00515,-0.17906,-0.1928,-2.32665,-0.1606,0.08573,-2.33439
22.564,6.22778,0.13343,0.00378,-0.27286,0.0331,-4.03707,-0.25612,0.58483,-3.99573
22.614,6.25163,0.15102,-0.01545,0.02414,0.51642,-2.68111,0.09435,0.91129,-2.57221
22.665,6.2585,0.16477,-0.03518,-0.66229,0.35379,-0.91973,-0.61691,0.51897,-0.87166
22.715,6.25869,0.16665,-0.05087,-0.05016,0.44549,0.95327,-0.09163,0.28415,1.01023
22.765,6.24131,0.15919,-0.05899,0.1627,-0.24719,2.08868,0.01512,-0.57726,2.02896
22.815,6.22266,0.13997,-0.05793,0.55275,-0.24439,2.44056,0.3743,-0.61015,2.41023
22.865,6.20395,0.12409,-0.05488,-0.12015,-0.38299,1.51849,-0.24749,-0.54903,1.45061
22.915,6.18349,0.09306,-0.05213,1.46657,-0.1275,0.84519,1.39233,-0.35283,0.90463
22.966,6.13643,0.06181,-0.07378,0.68139,-0.75435,-0.00089,0.56175,-0.84721,0.00265
23.016,6.10983,0.0325,-0.06657,0.1586,-0.88112,-2.11548,0.15436,-0.8518,-2.12776
23.066,6.11092,0.01124,-0.04698,-0.13486,0.49563,-1.10785,0.00563,0.51477,-1.10732
23.116,6.11438,0.03694,-0.04026,0.2186,0.91217,-3.10801,0.511,0.95361,-3.06089
23.166,6.10296,0.05296,-0.04567,-0.49465,0.55841,-1.8929,-0.28301,0.72133,-1.88126
23.216,6.10125,0.05359,-0.05061,-0.3383,0.55836,0.50501,-0.26126,0.58843,0.51646
23.267,6.10633,0.06718,-0.05021,0.38926,0.31136,0.79461,0.3885,0.1907,0.83221
23.317,6.11568,0.05858,-0.03726,-0.9026,0.31694,1.27189,-0.89539,0.39882,1.25382
23.367,6.13896,0.03717,-0.02494,-0.04219,0.60557,2.62219,-0.03346,0.51797,2.64102
23.417,6.13847,0.03387,-0.03117,-0.75139,-0.5191,1.9238,-0.88659,-0.46007,1.88078
23.467,6.13999,0.02151,-0.03511,-1.66167,-0.78524,1.36163,-1.80698,-0.56096,1.28528
23.517,6.17049,0.0142,-0.01265,-0.18888,-0.07147,-1.25578,-0.1779,-0.03381,-1.25896
23.568,6.20274,0.02507,0.00372,-0.50301,0.15763,-3.00068,-0.49379,0.27331,-2.99389
23.618,6.23583,0.04706,0.00616,-0.00076,0.69549,-3.17669,0.01967,0.84418,-3.14038
23.668,6.25346,0.06397,-0.00793,-0.45315,0.50211,-2.39643,-0.4145,0.66712,-2.36294
23.718,6.25777,0.07756,-0.0367,0.22919,0.98597,-0.02364,0.25484,0.97802,0.06123
